PROVINCIA,SAME_AS_WIKIDATA_PROVINCIA,2020
Álava,https://www.wikidata.org/wiki/Q81801,32.22504535006617
Biscay,https://www.wikidata.org/wiki/Q93366,38.89233136416012
Gipuzkoa,https://www.wikidata.org/wiki/Q95010,30.32237826493703
